conversation_id_str,full_text,created_at,full_text_preprocessed,Topik
1.999968717678212e+18,Presiden Prabowo Subianto meninjau korban banjir di Takengon Aceh. Prabowo menyampaikan simpati sekaligus komitmen pemerintah untuk mempercepat pemulihan. https://t.co/V17XDhOAVG,2025-12-13 22:24:34+00:00,presiden prabowo subianto meninjau korban banjir takengon aceh prabowo simpati komitmen pemerintah mempercepat pemulihan,-1
1.999707224109912e+18,@OjolNyambi Itu Menlu org mana seh?? Kyk sok jagoan gitu..,2025-12-13 23:02:19+00:00,ojolnyambi menlu org seh kyk sok jagoan,1
1.999983451412599e+18,Bonus besar di SEA Games 2025 jadi sinyal kuat perhatian negara. Menpora Erick menyebut ini komitmen langsung Presiden Prabowo untuk olahraga. #berita #menpora #prestasi #seagames2025 https://t.co/7pQp3fJXGn,2025-12-13 23:23:07+00:00,bonus sea games sinyal kuat perhatian negara menpora erick menyebut komitmen langsung presiden prabowo olahraga berita menpora prestasi seagames,0
1.999653006787388e+18,@B4n6_H4n5 Malah banyak ABS nya Om. Nyalain lampu karena Presiden mau datang. Abis tu padam lagi. Bentangkan tenda2 bagus karena Presiden mau datang abis tu copot lagi. Presiden ditipu terus pembantunya ,2025-12-13 23:24:06+00:00,bn_hn abs nyalain lampu presiden abis padam bentangkan tenda bagus presiden abis copot presiden ditipu pembantunya,0
1.9999840478845875e+18,Presiden Prabowo ngak punya kemampuan mengawasi anak buahnya. Apakah Prabowo sdh tersandera &amp; tdk berani ? @prabowo @DPR_RI @Gerindra @JimlyAs @mohmahfudmd #CopotKapolri Check out Satoe Indonesia's video! #TikTok https://t.co/LLu0OyL1CT,2025-12-13 23:25:29+00:00,presiden prabowo ngak kemampuan mengawasi anak buahnya prabowo sdh tersandera amp tdk berani prabowo dpr_ri gerindra jimlyas mohmahfudmd copotkapolri check out satoe indonesia video tiktok,0
1.99996553145009e+18,@cutsarina5 Laaah kenapa bawa² nama Nabi Musa dengan tongkatnya? Gak beres nih presiden. Kebiasaan cari KAMBING HITAM. Nyang penting AMANAH kagak? Ntar dikasih TONGKAT buat mainan BIM SALABIM terus apa kerjanya donk!?!,2025-12-13 23:26:05+00:00,cutsarina laaah bawa nama nabi musa tongkatnya gak beres presiden kebiasaan cari kambing hitam nyang amanah kagak ntar dikasih tongkat mainan bim salabim kerjanya donk,0
1.9999843511075228e+18,Presiden tanpa wibawa ...kegedean omong,2025-12-13 23:26:41+00:00,presiden wibawa kegedean omong,0
1.999984458087514e+18,Presiden Prabowo Subianto mengatakan pemulihan aliran listrik di daerah bencana memang merupakan pekerjaan yang tidak ringan dan tak bisa dilakukan sekejap. Dia menargetkan pemulihan aliran listrik dapat kembali normal 100 persen secepatnya di seluruh wilayah terdampak bencana https://t.co/qZmzsZSanD,2025-12-13 23:27:07+00:00,presiden prabowo subianto pemulihan aliran listrik daerah bencana pekerjaan tidak ringan sekejap menargetkan pemulihan aliran listrik normal persen secepatnya wilayah terdampak bencana,-1
1.999984599045444e+18,kl capek gausa jd presiden mbah. situ kira jd presiden seharian bobok ciyang sambil nntn netplik? itumah gw,2025-12-13 23:27:40+00:00,capek gausa presiden mbah situ presiden seharian bobok ciyang nntn netplik itumah,0
1.999984957650064e+18,https://t.co/YUQQ02vUIG @prabowo @DPR_RI @Gerindra . Apakah Presiden Prabowo sdh tdk mampu mengawasi anak buahnya ?. Apakah Presiden kita masih berwibawa ? @mohmahfudmd @JimlyAs #Kapolri,2025-12-13 23:29:06+00:00,prabowo dpr_ri gerindra presiden prabowo sdh tdk mengawasi anak buahnya presiden berwibawa mohmahfudmd jimlyas kapolri,0
1.9999852590695053e+18,Berarti Batal. MK selevel Presiden. Polri di bawah Presiden. Polri nggak bisa melawan Putusan MK.,2025-12-13 23:30:18+00:00,batal selevel presiden polri presiden polri melawan putusan,0
1.9999855588826035e+18,Tindakan dramatik ini berikutan rundingan antara Presiden Alexander Lukashenko dan utusan khas Presiden AS Donald Trump John Coale di Minsk. #AWANInews #AWANIpagi https://t.co/P1oMrvjqnw,2025-12-13 23:31:29+00:00,tindakan dramatik berikutan rundingan presiden alexander lukashenko utusan khas presiden donald trump john coale minsk awaninews awanipagi,0
1.9999856134671892e+18,Nah kalo dah sepuh tuh jangan jd presiden makanya,2025-12-13 23:31:42+00:00,dah sepuh tuh jangan presiden,0
1.99998590852812e+18,Masa presiden dipenjara kan gamungkin‍↔️‍↔️,2025-12-13 23:32:53+00:00,presiden dipenjara gamungkin,0
1.9997261870531955e+18,@S_GraciaJKT48 Cita citanya mau jadi Presiden ya?,2025-12-13 23:33:14+00:00,s_graciajkt cita citanya presiden,0
1.9999914899891244e+18,Momen @prabowo Peluk dan Lap Keringat Anak yang Sakit di Posko Pengungsian Langkat Momen penuh haru terjadi saat Presiden Prabowo Subianto meninjau posko layanan kesehatan di MAN 1 Langkat Desa Pekubuan Tanjung Pura Sumatera Utara pada Sabtu (13/12/2025). Dalam kesempatan https://t.co/DMvChp4aAR,2025-12-13 23:55:03+00:00,momen prabowo peluk lap keringat anak sakit posko pengungsian langkat momen penuh haru presiden prabowo subianto meninjau posko layanan kesehatan man langkat desa pekubuan tanjung pura sumatera utara sabtu kesempatan,-1
1.9991296257553329e+18,@kompascom Kapolri hebat dan keren bisa dan berani mengangkangi keputusan MK. Presiden @prabowo @Gerindra mah lewat ?!?,2025-12-13 23:55:20+00:00,kompascom kapolri hebat keren berani mengangkangi keputusan presiden prabowo gerindra,17
1.999991666535707e+18,Presiden Prabowo ingin menegaskan polugri Bebas Aktif Non blok.Saling hargai dalam ngr masing2.RI tak dukung Taiwan spy RRC tak ikut OPM.That's it no special.Yg bocorin diusutPercakapan Sjafrie dan Prabowo Bocor Bahas Taiwan Papua dan One China Policy https://t.co/mSl0iPpAj9 https://t.co/FVEs54s3lf,2025-12-13 23:55:46+00:00,presiden prabowo polugri bebas aktif non blok hargai ngr dukung taiwan spy rrc opm that special bocorin diusutpercakapan sjafrie prabowo bocor bahas taiwan papua one china policy,0
1.9998262139054984e+18,@ch_chotimah2 @prabowo @bang_dasco Kalo ada pejabat yg dipecat....bisa jadi bekas presiden sebelumnya @jokowi juga harus dimintai tanggung jawab apalagi ngaku2 sarjana kehutanan tapi kok hutan justru rusak? Cc @UGMYogyakarta @DPR_RI @DivHumas_Polri @prabowo @ListyoSigitP,2025-12-13 23:56:17+00:00,ch_chotimah prabowo bang_dasco pejabat dipecat bekas presiden jokowi tanggung ngaku sarjana kehutanan hutan rusak ugmyogyakarta dpr_ri divhumas_polri prabowo listyosigitp,0
1.999783565257802e+18,@P3gEl kalimat2 palsu...caper...sok iyess... timbul tenggelam bersama rakyat... dia timbul rakyatnya tenggelam banjir... dia kaya bisnis lancar jadi presiden hutan gundul bencana dimana2... timbul taik kucing lah....,2025-12-13 23:57:07+00:00,pgel kalimat palsu caper sok iyess timbul tenggelam rakyat timbul rakyatnya tenggelam banjir kaya bisnis lancar presiden hutan gundul bencana timbul taik kucing,0
1.9999922838576049e+18,siapa suruh udah tua masih ngambis jadi presiden,2025-12-13 23:58:13+00:00,suruh tua ngambis presiden,0
1.999992793679143e+18,KONFLIK THAILAND-KEMBOJA | Kemboja menutup semua pintu lintasan sempadannya dengan Thailand selepas Bangkok menafikan dakwaan Presiden Amerika Syarikat (AS) Donald Trump bahawa satu gencatan senjata telah dipersetujui. #BuletinTV3 #SempadanDitutup #KembojaThailand https://t.co/6yM3GdimkX,2025-12-14 00:00:14+00:00,konflik thailand kemboja kemboja menutup pintu lintasan sempadannya thailand selepas bangkok menafikan dakwaan presiden amerika syarikat donald trump bahawa gencatan senjata dipersetujui buletintv sempadanditutup kembojathailand,0
1.999668826536051e+18,@Gapazhe @Secretnesia24 Lah tanyakan presiden nya ngapain nanya ke pak purbaya.. Kenapa gak di tetapkan sebagai bencana nasional.. Padahal klo di tetapkan bencana nasional bantuan langsung bisa masuk.. Goblok,2025-12-14 00:00:20+00:00,gapazhe secretnesia presiden ngapain nanya purbaya gak tetapkan bencana nasional klo tetapkan bencana nasional bantuan langsung masuk goblok,-1
1.999995140442919e+18,Yg mancing bgini presiden dn pejabat lainnya.. jd ga heran. Paling bentar lg playvic noh mereka,2025-12-14 00:09:34+00:00,mancing bgini presiden pejabat heran bentar playvic noh,0
1.999429064294028e+18,@tanyarlfes Ni presiden manipulatif banget sumpa,2025-12-14 00:10:43+00:00,tanyarlfes presiden manipulatif sumpa,0
1.999757151259284e+18,@regar_op0sisi Presiden Prabowo takut sama orang Solo satu itu. Haqqul yakin semua org² kabinetnya yg dulu under control presiden jokowi tak akan dan tdk akan pernah dipecat smp akhir masa jabat prepsiden.,2025-12-14 00:11:25+00:00,regar_opsisi presiden prabowo takut solo haqqul org kabinetnya under control presiden jokowi tdk dipecat smp jabat prepsiden,0
1.9999956297125768e+18,lagian umur uda tua tetep maksa jadi presiden harusnya mah mat.... (sebagian teks hilang),2025-12-14 00:11:30+00:00,umur uda tua tetep maksa presiden mat teks hilang,0
1.9999957032597056e+18,Apakah @prabowo Presiden Boneka para2 Bajingan??? Apakah @prabowo Presiden Boneka para2 Bajingan??? Apakah @prabowo Presiden Boneka para2 Bajingan??? Apakah @prabowo Presiden Boneka para2 Bajingan??? Apakah @prabowo Presiden Boneka para2 Bajingan???,2025-12-14 00:11:48+00:00,prabowo presiden boneka bajingan prabowo presiden boneka bajingan prabowo presiden boneka bajingan prabowo presiden boneka bajingan prabowo presiden boneka bajingan,0
1.9998022699536013e+18,@Dirgahayu394 @HisyamMochtar @prabowo Di Indonesia pemecatan bupati atau gubernur tidak bisa sembarangan. Berdasarkan UU Pemda alasan termasuk pelanggaran berat tidak menjalankan tugas atau korupsi. Proses dimulai dari usulan DPRD daerah ke Presiden (untuk gubernur) atau Mendagri (untuk bupati) lalu diputuskan,2025-12-14 00:12:21+00:00,dirgahayu hisyammochtar prabowo indonesia pemecatan bupati gubernur tidak sembarangan berdasarkan pemda alasan pelanggaran berat tidak menjalankan tugas korupsi proses usulan dprd daerah presiden gubernur mendagri bupati diputuskan,0
1.9946777154385964e+18,@ARSIPAJA Ya iyalah mmg Anda siapa? Nabi Musa itu utusan Allah SWT. Tp Anda presiden. Dg ttd Anda Kemenkeu keluarkan dana Tentara bergerak seluruhnya PNS bs diterjunkan ke daerah bencana PLN mengupayakan genset portable Pertamina kirim BBM dst. Hy dg ttd Anda. Anda paham?,2025-12-14 00:12:41+00:00,arsipaja iyalah mmg nabi musa utusan allah swt presiden ttd kemenkeu keluarkan dana tentara bergerak pns diterjunkan daerah bencana pln mengupayakan genset portable pertamina kirim bbm ttd paham,0
1.999993874165712e+18,@PakKarti Purbaya bukan agen partai. Makanya beliau bebas ngoceh. Atasan saya presiden prabowo. Itu dia katakan.,2025-12-14 00:13:08+00:00,pakkarti purbaya bukan agen partai beliau bebas ngoceh atasan presiden prabowo,0
1.9999962656236385e+18,kata dosen gw jika presiden gub bupati dpr menepati janjinya itu bukan keberhasilan tapi janji saat kampanye janji itu hutang orang hutang bayar tepat waktu ya wajar ,2025-12-14 00:14:02+00:00,dosen presiden gub bupati dpr menepati janjinya bukan keberhasilan janji kampanye janji hutang hutang bayar wajar,0
1.9999964004789532e+18,Berhutang ke asing nggak malu Menerima bantuan asing malu Katanya Mampu disaat rakyat butuh tenda BNPB baru pasang saat ada kunjungan presiden Tongkat komando memang impoten ‼️ ,2025-12-14 00:14:34+00:00,berhutang asing malu menerima bantuan asing malu disaat rakyat butuh tenda bnpb pasang kunjungan presiden tongkat komando impoten,-1
1.999777521911681e+18,@ihsanfahmy @singteyong @MafiaWasit Menteri Pemuda dan Olahraga Dito Ariotedjo direshuffle oleh Presiden Prabowo pada September 2025 terkait kasus korupsi mertuanya Fuad Hasan Masyhur dalam skandal kuota haji yang ditangani KPK.,2025-12-14 00:14:46+00:00,ihsanfahmy singteyong mafiawasit menteri pemuda olahraga dito ariotedjo direshuffle presiden prabowo september terkait korupsi mertuanya fuad hasan masyhur skandal kuota haji ditangani kpk,0
1.9993375436666675e+18,@Outstandjing dari pas masih debat aja keliatan kok program2 nya dan argumen2 nya ga mateng emg cuman pengen punya posisi presiden aja bukan memang mau jadi presiden,2025-12-14 00:15:55+00:00,outstandjing debat keliatan program argumen mateng emg cuman pengen posisi presiden bukan presiden,0
1.99999719523666e+18,pening liat presiden mu,2025-12-14 00:17:44+00:00,pening presiden,0
1.9999973013482908e+18,Kesaksian dari warga Aceh bhwa Tenda BNPB baru dipasang jelang kedatangan Presiden. Ada apa dengan @BNPB_Indonesia ?? Beda banget saat BNPB dipimpin oleh Alm Doni Monardo. ----- Minggu Rosalia Episode 5 Bencana Nasional Malming https://t.co/0SeVhINEtt,2025-12-14 00:18:09+00:00,kesaksian warga aceh bhwa tenda bnpb dipasang jelang kedatangan presiden bnpb_indonesia beda bnpb dipimpin alm doni monardo minggu rosalia episode bencana nasional malming,7
1.9999973480350884e+18, JANGAN SALAHIN PRBW dia gatau apa apa DIA PRESIDEN ANJGSGSGEGSGSF https://t.co/nGAKRQVjuc,2025-12-14 00:18:20+00:00,jangan salahin prbw gatau presiden anjgsgsgegsgsf,0
1.999641007223374e+18,@denni_sauya Kenapa dia presiden kita ,2025-12-14 00:18:23+00:00,denni_sauya presiden,0
1.9998253730608049e+18,@HukumDan TERNYATA SK PRESIDEN PRABOWO DIAKHIR KALIMAT BERBUNYI hal hal yang prinsipil perlu berkonsultasi pada menteri kapolri keputusan harus disetujui oleh Luhut demikian SK ini di buat untuk dapat dilaksanakan dengan baik DISETUJUI Jokowidodo di DIKETAHUI Aguan Tomi wiranata,2025-12-14 00:18:49+00:00,hukumdan presiden prabowo diakhir kalimat berbunyi prinsipil berkonsultasi menteri kapolri keputusan disetujui luhut dilaksanakan disetujui jokowidodo aguan tomi wiranata,0
1.999997572786832e+18,Nah tuh tau kalo udah tua Ngapain pake nyalon jadi presiden kemaren,2025-12-14 00:19:14+00:00,tuh tua ngapain pake nyalon presiden kemaren,0
1.999820038556283e+18,@Intel_Imut Menarik untuk diperhatikan. Pantas saja kemarin ada berita bahwa Don Dasco Rapat bareng BIN BAIS dan dan KEMENPOLKAM. Mungkin arahnya sudah kebaca. Dan kita tahu Don Dasco stand by di jakarta ketika presiden intens ke sumatera,2025-12-14 00:19:30+00:00,intel_imut menarik diperhatikan kemarin berita don dasco rapat bareng bin bais kemenpolkam arahnya kebaca don dasco stand jakarta presiden intens sumatera,0
1.9993771842980088e+18,@kompascom Mulai aja dlu ari penghentian penebangan kayu dan ubah kembali kebun sawit jadi hutan lagi. Anda presiden ada yg punya perusahaanya....,2025-12-14 00:20:34+00:00,kompascom dlu ari penghentian penebangan kayu ubah kebun sawit hutan presiden perusahaanya,17
1.999984243079041e+18,@_Haris_Srg Sesuai prediksi pak Presiden sendiri.. Tahun 2030 bubar,2025-12-14 00:20:52+00:00,_haris_srg sesuai prediksi presiden bubar,0
1.999998194378527e+18,Wkwkwk padahal presiden sebelumnya aka udah menjanjikan lapangan pekerjaan herannya masih aja ada yg ketipu.,2025-12-14 00:21:42+00:00,wkwkwk presiden aka menjanjikan lapangan pekerjaan herannya ketipu,0
1.9999982854284823e+18,Gak habis pikir dengan Presiden Omon Omon ini ... lagi bencana .. sempet2 nya kenalin seseorang dengan pangkat nya ... gak penting dan gak perlu .. yg sangat diperlu/butuh kan para pengungsi/korban bencana saat ini hanyalah tercukupi kebutuhannya ... https://t.co/xQgmhxJQdo,2025-12-14 00:22:04+00:00,gak habis pikir presiden omon omon bencana sempet kenalin pangkat gak gak diperlu butuh pengungsi korban bencana tercukupi kebutuhannya,-1
1.9997965615981816e+18,@afrkml Punya temen yg dulu nangisin dia waktu kampanya sekarang nangisin dia krn narasi udah tua tp rela capek2 dan pusing demi negara Habis ku komen salah siapa jadiin dia presiden. Kalau ngerasa capek mending main aja sama kucing di rumah Eh dia pundung diemin aku,2025-12-14 00:24:39+00:00,afrkml temen nangisin kampanya nangisin krn narasi tua rela capek pusing negara habis komen salah jadiin presiden ngerasa capek mending main kucing rumah pundung diemin,-1
2.0000029149082831e+18,Gak penting banget.. Yg lebih penting itu rakyat sgr dibantu pembersihan kerahkan alat berat cukupi makan minum dan sandangnya!.. @prabowo Memang kalau udah kenal rakyat mu jadi kenyang??? Pak presiden sing mboten mboten wae https://t.co/FaPSuKPQcs,2025-12-14 00:40:27+00:00,gak rakyat sgr dibantu pembersihan kerahkan alat berat cukupi makan minum sandangnya prabowo kenal rakyat kenyang presiden sing mboten mboten wae,0
1.9990515416140472e+18,@samsatungaran Presiden Prabowo geram korupsi terus terjadi padahal sudah diperingatkan. #BerantasKorupsi #PrabowoBerantasKorupsi #AstaCita #IndonesiaTanpaKorupsi https://t.co/dNRCpDWnep,2025-12-14 00:40:42+00:00,samsatungaran presiden prabowo geram korupsi diperingatkan berantaskorupsi prabowoberantaskorupsi astacita indonesiatanpakorupsi,0
1.9998279208569984e+18,@AlfaGarinzha @bicaraboxoffice Cerita tentang pertengkaran pemuda di lumpur dengan peran berganti dan berakhir damai bisa dianalogikan sebagian dengan dinamika politik Indonesia 2025. Di bawah Presiden Prabowo ada penekanan pada persatuan dan koalisi luas pasca-pemilu meski ada tantangan seperti manuver,2025-12-14 00:40:53+00:00,alfagarinzha bicaraboxoffice cerita pertengkaran pemuda lumpur peran berganti damai dianalogikan dinamika politik indonesia presiden prabowo penekanan persatuan koalisi luas pasca pemilu tantangan manuver,0
1.999290887852164e+18,@KangManto123 @tonichan157 Pilih Pak @PurbayaYudhi .CC KangMas Presiden asli 🇮🇩 @prabowo @Dahnilanzar @TitiekSoeharto @bang_dasco @MuzaniGerindra @Fraksi_Gerindra Berani Benar Berhasil.,2025-12-14 00:41:46+00:00,kangmanto tonichan pilih purbayayudhi kangmas presiden asli prabowo dahnilanzar titieksoeharto bang_dasco muzanigerindra fraksi_gerindra berani berhasil,0
2.000003275354227e+18,Weekend kmbli jualaan Yang butuh beras pulen dan fresh dri penggilingan beras bisa beli di aku loh. Beli 5kg cumn 69k apalagi beli lbih dpt hrga murcerr Minat bisa DM yaa . . . Hukum cengkeh presiden bencana nasional tiffany #umkm #trending #jualbeli #zonauang #GenZ https://t.co/PA1co0RjBu,2025-12-14 00:41:53+00:00,weekend kmbli jualaan butuh beras pulen fresh dri penggilingan beras beli beli cumn beli lbih dpt hrga murcerr minat yaa hukum cengkeh presiden bencana nasional tiffany umkm trending jualbeli zonauang genz,0
